TransactionId,HotelId,CustomerId,TransactionDate,Nights
4625,216,838,2019-09-26,8
4626,689,1,2019-08-13,4
4627,266,972,2019-02-19,1
4628,237,688,2019-05-29,4
4629,189,713,2019-04-16,2
4630,727,49,2019-03-13,5
4631,623,795,2019-08-18,1
4632,485,140,2019-01-04,7
4633,339,793,2019-02-19,5
4634,382,500,2019-04-10,6
4635,99,879,2019-11-12,1
4636,109,941,2019-10-15,9
4637,368,774,2019-03-31,2
4638,31,689,2019-11-07,4
4639,513,673,2019-03-29,3
4640,185,638,2019-03-17,8
4641,761,980,2019-08-10,4
4642,768,212,2019-03-23,7
4643,688,742,2019-04-18,6
4644,518,522,2019-05-04,8
4645,581,861,2019-01-18,5
4646,400,321,2019-08-16,6
4647,911,72,2019-06-20,6
4648,643,137,2019-08-12,8
4649,58,663,2019-02-07,9
4650,536,83,2019-04-08,2
4651,640,480,2019-06-18,1
4652,1029,824,2019-12-07,1
4653,135,55,2019-06-14,6
4654,668,479,2019-04-28,2
4655,115,979,2019-01-21,7
4656,970,212,2019-10-17,2
4657,38,308,2019-09-16,5
4658,891,704,2019-12-26,5
4659,818,430,2019-09-05,1
4660,488,624,2019-01-20,9
4661,325,893,2019-11-14,5
4662,645,996,2019-03-06,5
4663,965,864,2019-09-04,3
4664,710,930,2019-03-16,5
4665,697,990,2019-01-09,3
4666,1041,138,2019-02-18,4
4667,809,630,2019-11-26,5
4668,749,621,2019-05-30,9
4669,5,270,2019-05-03,1
4670,839,535,2019-06-15,1
4671,847,886,2019-04-29,3
4672,409,288,2019-03-26,5
4673,862,857,2019-05-19,6
4674,914,989,2019-10-13,2
4675,929,838,2019-02-09,3
4676,601,450,2019-06-15,5
4677,343,117,2019-01-06,3
4678,427,416,2019-11-13,8
4679,979,954,2019-07-29,8
4680,418,969,2019-12-13,7
4681,181,175,2019-10-23,3
4682,454,540,2019-11-23,4
4683,900,972,2019-11-04,8
4684,139,354,2019-09-17,7
4685,438,48,2019-06-13,6
4686,900,940,2019-09-29,3
4687,592,712,2019-12-21,5
4688,794,707,2019-04-29,4
4689,987,890,2019-09-10,8
4690,1016,192,2019-03-13,6
4691,177,528,2019-12-19,1
4692,962,633,2019-10-26,8
4693,331,261,2019-01-28,6
4694,724,246,2019-05-19,5
4695,172,1,2019-01-03,8
4696,320,887,2019-06-12,7
4697,855,74,2019-02-20,7
4698,55,820,2019-02-27,4
4699,658,1,2019-01-22,7
4700,907,293,2019-01-13,5
4701,1008,845,2019-10-03,3
4702,756,452,2019-12-08,4
4703,183,963,2019-01-31,3
4704,2,124,2019-07-07,9
4705,1043,699,2019-03-18,6
4706,840,111,2019-08-10,8
4707,904,264,2019-03-22,5
4708,284,180,2019-01-09,9
4709,1047,163,2019-03-23,1
4710,34,442,2019-09-26,7
4711,37,396,2019-06-30,1
4712,920,769,2019-06-15,7
4713,855,302,2019-02-24,9
4714,414,643,2019-05-26,5
4715,146,827,2019-11-19,3
4716,418,982,2019-04-03,1
4717,344,716,2019-03-31,9
4718,195,710,2019-01-02,9
4719,613,746,2019-09-25,6
4720,575,435,2019-12-02,7
4721,728,325,2019-06-14,2
4722,59,712,2019-10-25,8
4723,64,160,2019-08-30,7
4724,199,598,2019-03-15,5
4725,156,476,2019-06-03,8
4726,527,843,2019-05-20,3
4727,249,945,2019-06-10,4
4728,705,858,2019-12-22,5
4729,152,657,2019-09-01,9
4730,91,410,2019-07-29,2
4731,942,909,2019-06-01,3
4732,408,440,2019-01-20,9
4733,587,958,2019-12-30,4
4734,246,780,2019-03-16,5
4735,557,179,2019-03-06,5
4736,973,428,2019-05-01,5
4737,645,196,2019-01-05,2
4738,443,814,2019-12-14,9
4739,294,537,2019-11-12,6
4740,201,602,2019-07-10,8
4741,928,90,2019-02-23,4
4742,609,735,2019-03-23,4
4743,823,680,2019-09-16,1
4744,711,918,2019-06-26,6
4745,228,730,2019-08-28,8
4746,291,528,2019-03-25,7
4747,650,159,2019-01-02,7
4748,428,384,2019-08-14,5
4749,348,210,2019-06-09,4
4750,623,164,2019-09-08,4
4751,947,639,2019-05-02,5
4752,742,83,2019-02-13,4
4753,788,980,2019-07-03,7
4754,707,695,2019-08-02,5
4755,48,406,2019-04-23,4
4756,708,469,2019-10-11,2
4757,422,262,2019-11-06,7
4758,303,388,2019-12-31,9
4759,238,810,2019-08-06,2
4760,203,634,2019-05-05,3
4761,193,164,2019-04-15,4
4762,51,647,2019-05-31,8
4763,564,602,2019-11-19,8
4764,455,827,2019-11-19,4
4765,419,531,2019-12-19,4
4766,408,506,2019-12-20,8
4767,147,407,2019-02-25,3
4768,309,762,2019-08-02,7
4769,669,854,2019-05-15,9
4770,787,604,2019-09-03,8
4771,202,220,2019-03-22,7
4772,755,259,2019-04-11,3
4773,263,401,2019-04-26,7
4774,895,820,2019-10-16,9
4775,913,312,2019-12-01,4
4776,944,504,2019-03-31,6
4777,608,925,2019-12-31,2
4778,261,501,2019-11-12,3
4779,184,663,2019-02-12,1
4780,25,296,2019-08-06,6
4781,454,326,2019-05-15,6
4782,501,3,2019-03-27,2
4783,792,561,2019-06-21,3
4784,386,243,2019-07-05,5
4785,396,77,2019-09-11,6
4786,416,458,2019-04-07,1
4787,535,657,2019-06-19,6
4788,708,698,2019-11-24,6
4789,435,194,2019-04-23,7
4790,575,579,2019-05-12,2
4791,92,845,2019-10-02,8
4792,333,916,2019-11-27,7
4793,376,374,2019-04-06,9
4794,456,657,2019-10-30,3
4795,327,912,2019-10-14,7
4796,25,503,2019-01-04,7
4797,1044,485,2019-09-11,6
4798,449,681,2019-01-13,9
4799,849,595,2019-08-11,5
4800,1044,325,2019-04-29,5
4801,79,304,2019-04-24,7
4802,272,375,2019-11-30,4
4803,444,519,2019-11-09,6
4804,1020,104,2019-03-10,9
4805,453,90,2019-11-08,5
4806,1039,146,2019-06-01,3
4807,817,130,2019-01-11,1
4808,88,923,2019-07-20,5
4809,1012,719,2019-10-22,1
4810,789,911,2019-08-23,5
4811,568,968,2019-11-17,3
4812,287,931,2019-09-26,8
4813,142,691,2019-03-12,4
4814,262,994,2019-09-01,2
4815,601,661,2019-12-27,3
4816,419,618,2019-06-25,7
4817,979,938,2019-05-26,6
4818,221,812,2019-01-16,3
4819,576,478,2019-09-11,4
4820,135,297,2019-02-25,8
4821,879,5,2019-03-20,3
4822,1023,436,2019-12-26,3
4823,267,740,2019-11-29,5
4824,749,340,2019-03-11,2
4825,343,780,2019-12-06,6
4826,86,343,2019-08-07,7
4827,77,975,2019-10-25,1
4828,303,446,2019-12-24,6
4829,811,875,2019-11-04,8
4830,745,326,2019-01-19,8
4831,346,912,2019-08-27,7
4832,371,637,2019-07-08,3
4833,668,703,2019-07-05,1
4834,60,556,2019-03-25,6
4835,848,433,2019-11-07,6
4836,685,157,2019-11-19,1
4837,980,10,2019-02-08,4
4838,638,746,2019-01-04,2
4839,74,154,2019-01-05,1
4840,485,337,2019-01-19,7
4841,670,100,2019-01-15,4
4842,67,573,2019-02-08,2
4843,483,210,2019-06-17,4
4844,641,825,2019-03-05,7
4845,975,947,2019-04-30,8
4846,435,76,2019-07-23,8
4847,90,851,2019-12-10,9
4848,1034,79,2019-01-06,5
4849,942,323,2019-10-30,2
4850,161,561,2019-04-12,1
4851,958,359,2019-08-08,3
4852,306,895,2019-11-03,3
4853,549,865,2019-07-09,6
4854,715,319,2019-09-22,1
4855,176,673,2019-04-01,2
4856,146,157,2019-03-15,1
4857,645,33,2019-07-17,4
4858,268,316,2019-02-06,8
4859,761,518,2019-08-04,7
4860,707,59,2019-11-14,7
4861,157,487,2019-04-10,6
4862,172,55,2019-05-18,7
4863,807,300,2019-02-11,5
4864,405,43,2019-10-05,6
4865,47,543,2019-09-17,6
4866,752,569,2019-04-15,5
4867,67,486,2019-10-02,4
4868,543,444,2019-04-24,9
4869,622,373,2019-10-18,4
4870,79,662,2019-12-09,7
4871,999,164,2019-08-16,6
4872,919,413,2019-10-27,2
4873,814,354,2019-03-30,2
4874,44,950,2019-05-24,2
4875,697,869,2019-10-24,7
4876,637,854,2019-07-13,2
4877,245,842,2019-10-30,2
4878,630,713,2019-10-30,5
4879,163,885,2019-07-02,9
4880,405,898,2019-10-05,8
4881,434,449,2019-03-30,7
4882,813,92,2019-02-23,2
4883,564,352,2019-10-13,8
4884,890,901,2019-05-07,3
4885,615,601,2019-02-02,7
4886,272,4,2019-01-13,2
4887,136,180,2019-02-19,7
4888,795,619,2019-05-11,7
4889,248,935,2019-09-25,4
4890,215,534,2019-09-24,7
4891,973,655,2019-06-25,3
4892,906,582,2019-12-21,8
4893,894,912,2019-09-29,5
4894,986,363,2019-07-29,9
4895,729,790,2019-04-15,2
4896,791,825,2019-07-23,6
4897,487,180,2019-08-30,1
4898,155,390,2019-05-27,2
4899,977,182,2019-02-04,4
4900,158,605,2019-02-28,2
4901,561,642,2019-09-11,8
4902,178,332,2019-12-07,2
4903,871,376,2019-09-09,1
4904,532,509,2019-06-23,5
4905,888,837,2019-01-17,7
4906,338,796,2019-07-27,5
4907,353,277,2019-08-23,8
4908,269,628,2019-12-14,9
4909,685,493,2019-10-26,9
4910,1027,393,2019-10-19,9
4911,103,925,2019-06-17,5
4912,291,948,2019-12-22,7
4913,890,245,2019-02-14,7
4914,568,900,2019-07-18,7
4915,539,369,2019-09-20,9
4916,1032,624,2019-12-17,4
4917,860,644,2019-05-05,6
4918,407,377,2019-09-21,2
4919,285,478,2019-03-25,4
4920,55,63,2019-07-16,4
4921,456,390,2019-01-22,1
4922,892,923,2019-07-24,2
4923,266,346,2019-04-30,2
4924,679,146,2019-05-16,8
4925,708,336,2019-08-08,8
4926,33,112,2019-07-19,8
4927,265,426,2019-06-26,7
4928,655,777,2019-11-02,6
4929,696,164,2019-05-23,3
4930,518,607,2019-10-13,5
4931,590,23,2019-06-03,9
4932,696,495,2019-09-12,4
4933,982,5,2019-11-21,5
4934,723,739,2019-12-28,7
4935,387,858,2019-10-12,2
4936,656,796,2019-12-04,6
4937,102,418,2019-09-30,5
4938,532,601,2019-07-23,9
4939,808,891,2019-05-27,8
4940,698,146,2019-06-23,3
4941,768,833,2019-07-22,9
4942,660,709,2019-05-11,6
4943,942,693,2019-12-04,9
4944,67,179,2019-12-28,3
4945,974,634,2019-06-29,9
4946,12,789,2019-10-27,8
4947,755,33,2019-05-01,6
4948,761,382,2019-05-13,5
4949,200,767,2019-07-31,7
4950,482,731,2019-09-08,6
4951,568,816,2019-12-11,6
4952,370,725,2019-02-11,1
4953,90,313,2019-10-09,3
4954,892,175,2019-03-17,6
4955,577,173,2019-10-10,8
4956,572,41,2019-01-11,3
4957,229,450,2019-08-05,9
4958,919,327,2019-03-22,4
4959,1010,472,2019-01-19,2
4960,685,329,2019-03-24,6
4961,54,863,2019-05-15,2
4962,76,669,2019-07-25,1
4963,199,29,2019-05-16,8
4964,16,657,2019-04-11,9
4965,766,557,2019-09-07,5
4966,250,732,2019-08-02,6
4967,643,36,2019-09-29,3
4968,797,299,2019-12-03,3
4969,617,800,2019-04-11,4
4970,889,745,2019-07-12,3
4971,696,552,2019-11-05,1
4972,262,362,2019-07-08,8
4973,329,95,2019-09-29,3
4974,224,176,2019-08-25,6
4975,811,462,2019-03-07,2
4976,275,597,2019-01-10,5
4977,362,22,2019-11-27,2
4978,728,283,2019-10-04,2
4979,809,714,2019-12-26,6
4980,258,909,2019-12-26,5
4981,934,147,2019-10-04,3
4982,504,916,2019-12-28,5
4983,172,404,2019-12-24,6
4984,67,419,2019-12-20,4
4985,622,363,2019-01-08,4
4986,532,155,2019-08-08,6
4987,569,400,2019-06-18,7
4988,975,213,2019-03-18,9
4989,216,54,2019-09-24,6
4990,145,880,2019-02-04,6
4991,299,503,2019-03-16,5
4992,367,16,2019-07-06,3
4993,1006,497,2019-12-24,7
4994,291,916,2019-12-01,3
4995,145,626,2019-12-12,6
4996,213,918,2019-09-14,5
4997,213,889,2019-04-23,2
4998,176,337,2019-07-23,4
4999,587,838,2019-07-11,2
5000,9,640,2019-01-07,4
5001,482,357,2019-08-27,7
5002,824,966,2019-08-22,8
5003,979,547,2019-06-15,4
5004,461,43,2019-05-25,6
5005,444,414,2019-01-30,1
5006,333,891,2019-06-17,7
5007,114,609,2019-04-18,5
5008,834,478,2019-06-02,3
5009,420,537,2019-10-11,7
5010,920,616,2019-01-01,3
5011,1034,816,2019-07-06,5
5012,786,710,2019-09-16,4
5013,828,708,2019-02-15,4
5014,1007,759,2019-02-19,9
5015,934,516,2019-11-04,4
5016,342,411,2019-06-25,4
5017,396,306,2019-01-24,3
5018,880,840,2019-02-04,6
5019,941,274,2019-06-26,8
5020,139,381,2019-06-01,7
5021,980,468,2019-11-02,6
5022,418,977,2019-12-04,9
5023,625,237,2019-04-28,7
5024,646,695,2019-12-12,3
5025,19,722,2019-07-06,4
5026,529,593,2019-06-27,5
5027,602,130,2019-10-17,8
5028,494,218,2019-07-12,2
5029,1025,978,2019-11-28,8
5030,860,536,2019-09-30,2
5031,401,655,2019-05-29,7
5032,980,18,2019-08-19,4
5033,372,830,2019-02-21,4
5034,565,281,2019-10-08,2
5035,707,823,2019-08-20,2
5036,459,780,2019-11-14,6
5037,1010,238,2019-11-19,1
5038,582,58,2019-04-11,5
5039,40,146,2019-08-13,1
5040,988,630,2019-04-25,4
5041,636,893,2019-04-12,4
5042,67,543,2019-05-01,1
5043,195,836,2019-07-12,5
5044,333,672,2019-07-25,4
5045,473,871,2019-04-09,1
5046,226,142,2019-12-22,7
5047,552,690,2019-01-14,9
5048,754,960,2019-05-03,5
5049,871,610,2019-05-26,2
5050,38,631,2019-06-20,4
5051,203,781,2019-07-29,2
5052,932,626,2019-09-11,9
5053,780,688,2019-02-25,1
5054,878,651,2019-02-20,9
5055,846,954,2019-09-01,5
5056,1017,153,2019-09-16,2
5057,396,706,2019-12-16,4
5058,127,507,2019-04-27,6
5059,561,179,2019-05-04,5
5060,540,10,2019-07-30,2
5061,907,513,2019-05-06,4
5062,432,79,2019-06-14,1
5063,409,60,2019-08-26,7
5064,927,1,2019-12-27,1
5065,643,362,2019-01-27,8
5066,414,733,2019-09-01,7
5067,733,934,2019-08-20,2
5068,814,212,2019-05-19,1
5069,543,379,2019-09-18,1
5070,357,167,2019-05-08,5
5071,199,880,2019-05-23,8
5072,32,370,2019-01-23,4
5073,930,309,2019-01-09,3
5074,1027,29,2019-02-06,9
5075,394,850,2019-08-09,4
5076,342,157,2019-05-28,5
5077,726,907,2019-02-10,8
5078,810,942,2019-02-11,8
5079,807,59,2019-01-26,1
5080,655,964,2019-11-15,7
5081,275,821,2019-09-20,2
5082,916,835,2019-12-08,3
5083,843,562,2019-04-18,8
5084,511,631,2019-03-27,9
5085,584,208,2019-07-29,8
5086,84,199,2019-05-07,6
5087,408,702,2019-10-02,1
5088,624,397,2019-10-08,7
5089,596,633,2019-07-19,7
5090,686,846,2019-02-05,1
5091,860,430,2019-06-26,4
5092,625,747,2019-05-26,5
5093,783,847,2019-12-03,5
5094,276,98,2019-12-23,8
5095,919,770,2019-10-11,9
5096,887,448,2019-12-08,7
5097,825,65,2019-05-29,2
5098,388,627,2019-10-30,3
5099,169,477,2019-03-04,2
5100,991,923,2019-04-07,2
5101,551,456,2019-05-15,7
5102,966,594,2019-10-19,6
5103,80,59,2019-12-28,2
5104,27,912,2019-11-28,2
5105,389,682,2019-10-22,8
5106,951,535,2019-07-27,2
5107,501,980,2019-11-26,4
5108,77,281,2019-10-06,7
5109,306,570,2019-08-27,8
5110,624,584,2019-09-15,2
5111,656,904,2019-08-20,7
5112,833,740,2019-09-02,2
5113,227,392,2019-12-28,3
5114,204,675,2019-08-01,1
5115,552,695,2019-03-25,3
5116,18,763,2019-07-28,4
5117,72,799,2019-10-23,6
5118,611,702,2019-10-05,7
5119,173,603,2019-06-05,8
5120,921,701,2019-09-22,8
5121,519,727,2019-04-16,3
5122,365,523,2019-07-16,9
5123,377,537,2019-01-09,5
5124,883,81,2019-03-24,9
5125,273,262,2019-05-27,3
5126,481,974,2019-07-19,6
5127,593,111,2019-09-18,6
5128,142,545,2019-10-12,5
5129,872,981,2019-11-04,3
5130,855,843,2019-06-07,5
5131,369,570,2019-11-16,3
5132,229,261,2019-02-07,2
5133,459,170,2019-07-20,6
5134,3,777,2019-04-12,8
5135,278,477,2019-09-17,8
5136,868,84,2019-09-30,2
5137,737,213,2019-10-30,9
5138,657,480,2019-03-15,7
5139,413,154,2019-07-26,7
5140,342,689,2019-06-27,4
5141,932,756,2019-05-23,4
5142,976,368,2019-03-02,5
5143,594,132,2019-08-01,9
5144,434,338,2019-05-19,8
5145,26,531,2019-09-08,5
5146,695,424,2019-11-27,5
5147,143,123,2019-07-22,5
5148,687,643,2019-11-06,7
5149,953,889,2019-04-24,3
5150,327,913,2019-12-12,6
5151,422,555,2019-06-03,8
5152,51,501,2019-05-21,4
5153,33,427,2019-10-15,9
5154,442,951,2019-09-21,5
5155,1036,457,2019-01-27,2
5156,47,629,2019-01-12,8
5157,872,946,2019-04-16,6
5158,535,944,2019-09-21,6
5159,265,230,2019-06-01,2
5160,820,209,2019-12-05,2
5161,944,805,2019-11-24,4
5162,298,774,2019-06-09,3
5163,914,980,2019-09-03,8
5164,895,445,2019-07-01,5
5165,424,756,2019-06-22,8
5166,368,604,2019-04-24,3
5167,472,861,2019-03-02,9
5168,101,224,2019-02-23,6
5169,239,757,2019-11-05,9
5170,298,45,2019-12-14,1
5171,806,412,2019-11-21,2
5172,927,108,2019-02-08,7
5173,805,187,2019-12-06,6
5174,357,994,2019-02-24,1
5175,344,18,2019-04-06,2
5176,1001,659,2019-06-23,9
5177,501,379,2019-12-18,8
5178,935,337,2019-08-29,1
5179,372,904,2019-11-15,3
5180,967,776,2019-09-24,1
5181,707,645,2019-11-15,2
5182,352,117,2019-01-21,5
5183,1031,184,2019-09-10,4
5184,436,697,2019-03-04,1
5185,401,550,2019-02-04,9
5186,874,838,2019-11-22,6
5187,468,661,2019-02-25,4
5188,216,727,2019-10-07,5
5189,885,413,2019-10-28,2
5190,345,601,2019-08-03,5
5191,748,788,2019-02-16,1
5192,152,157,2019-09-23,1
5193,649,236,2019-05-27,9
5194,246,101,2019-05-27,6
5195,917,948,2019-05-17,9
5196,43,470,2019-06-24,2
5197,194,706,2019-03-05,7
5198,327,186,2019-12-30,7
5199,267,963,2019-09-10,8
5200,178,11,2019-11-27,6
5201,342,890,2019-10-12,5
5202,982,41,2019-09-14,3
5203,510,715,2019-11-21,9
5204,1001,760,2019-05-18,6
5205,888,743,2019-09-06,1
5206,589,968,2019-06-17,1
5207,573,91,2019-07-10,8
5208,112,112,2019-06-12,3
5209,714,902,2019-05-14,9
5210,632,717,2019-04-10,1
5211,623,146,2019-06-05,8
5212,928,558,2019-03-27,2
5213,705,909,2019-07-08,3
5214,130,275,2019-10-29,3
5215,268,408,2019-06-22,9
5216,342,511,2019-03-07,8
5217,380,946,2019-11-21,8
5218,982,654,2019-06-27,7
5219,5,701,2019-01-19,7
5220,648,151,2019-11-11,7
5221,702,211,2019-12-27,1
5222,6,882,2019-07-20,3
5223,737,880,2019-10-19,5
5224,72,10,2019-07-23,9
5225,859,559,2019-01-04,8
5226,665,288,2019-08-01,7
5227,168,623,2019-02-13,4
5228,763,793,2019-03-24,2
5229,544,34,2019-02-18,3
5230,833,753,2019-07-22,7
5231,386,641,2019-01-10,9
5232,539,61,2019-06-03,8
5233,1010,360,2019-08-11,7
5234,104,587,2019-08-13,1
5235,421,665,2019-04-08,8
5236,284,50,2019-02-27,9
5237,141,765,2019-11-19,7
5238,337,177,2019-01-23,8
5239,515,625,2019-11-01,7
5240,151,992,2019-06-16,9
5241,923,855,2019-11-25,6
5242,837,664,2019-09-03,7
5243,960,282,2019-03-18,5
5244,617,553,2019-02-16,1
5245,259,330,2019-01-22,5
5246,380,202,2019-11-27,1
5247,978,81,2019-02-22,6
5248,186,119,2019-10-27,5
5249,321,703,2019-12-19,5
5250,630,36,2019-04-07,2
5251,573,325,2019-10-22,7
5252,375,562,2019-12-28,6
5253,300,868,2019-03-21,1
5254,277,47,2019-02-05,1
5255,24,557,2019-11-15,3
5256,528,830,2019-06-15,9
5257,697,57,2019-12-21,3
5258,602,411,2019-04-19,4
5259,104,354,2019-10-28,6
5260,286,140,2019-06-26,1
5261,891,976,2019-08-26,6
5262,788,812,2019-12-19,8
5263,542,191,2019-11-07,8
5264,950,849,2019-10-07,7
5265,261,353,2019-02-26,2
5266,444,324,2019-03-05,9
5267,444,136,2019-02-14,2
5268,351,860,2019-09-24,3
5269,122,678,2019-12-22,4
5270,257,249,2019-01-07,1
5271,749,278,2019-07-07,8
5272,584,830,2019-09-29,3
5273,1019,352,2019-09-03,6
5274,65,671,2019-08-19,8
5275,414,822,2019-06-21,6
5276,983,5,2019-10-25,6
5277,252,481,2019-08-29,4
5278,865,199,2019-01-29,6
5279,817,918,2019-10-25,5
5280,796,628,2019-07-30,6
5281,693,592,2019-11-21,2
5282,815,246,2019-11-19,8
5283,142,871,2019-10-27,2
5284,447,11,2019-05-30,2
5285,897,555,2019-01-30,7
5286,329,953,2019-04-15,2
5287,336,939,2019-09-14,2
5288,714,336,2019-06-06,1
5289,614,267,2019-02-20,3
5290,493,965,2019-05-03,7
5291,528,154,2019-08-17,7
5292,259,576,2019-11-04,3
5293,957,254,2019-04-27,8
5294,282,279,2019-10-23,3
5295,773,877,2019-03-14,9
5296,682,446,2019-12-02,4
5297,623,447,2019-04-26,7
5298,15,713,2019-09-19,9
5299,420,158,2019-12-19,2
5300,403,188,2019-10-25,1
5301,308,91,2019-10-22,1
5302,547,594,2019-05-18,8
5303,759,384,2019-09-29,6
5304,505,358,2019-02-06,1
5305,132,715,2019-10-20,6
5306,85,912,2019-01-30,1
5307,348,356,2019-07-12,8
5308,759,911,2019-07-29,2
5309,1004,256,2019-11-05,6
5310,462,635,2019-06-09,1
5311,157,110,2019-04-30,8
5312,212,119,2019-08-10,2
5313,799,78,2019-04-09,3
5314,7,132,2019-03-02,4
5315,550,770,2019-04-23,6
5316,596,630,2019-08-05,6
5317,101,690,2019-04-24,4
5318,536,499,2019-04-07,8
5319,494,980,2019-04-08,6
5320,663,180,2019-08-23,1
5321,739,608,2019-06-11,1
5322,924,187,2019-06-11,6
5323,473,302,2019-02-04,5
5324,740,498,2019-04-29,6
5325,924,444,2019-01-14,4
5326,595,555,2019-03-13,1
5327,987,4,2019-07-10,8
5328,778,76,2019-10-28,5
5329,236,64,2019-01-08,5
5330,974,536,2019-12-18,9
5331,50,144,2019-02-22,9
5332,95,698,2019-07-23,9
5333,835,184,2019-09-22,5
5334,236,139,2019-07-11,3
5335,814,223,2019-08-22,9
5336,561,865,2019-10-01,2
5337,290,666,2019-04-10,7
5338,145,519,2019-01-30,4
5339,515,449,2019-04-15,4
5340,217,474,2019-03-06,7
5341,553,307,2019-12-03,4
5342,861,778,2019-04-17,2
5343,25,363,2019-06-29,4
5344,241,367,2019-10-06,4
5345,1014,293,2019-08-25,1
5346,217,123,2019-12-20,5
5347,133,247,2019-01-18,8
5348,590,769,2019-11-07,9
5349,285,793,2019-07-11,9
5350,845,916,2019-11-17,4
5351,62,782,2019-04-01,5
5352,719,498,2019-12-26,2
5353,99,358,2019-10-03,2
5354,95,84,2019-09-18,3
5355,34,916,2019-11-04,5
5356,886,395,2019-11-27,7
5357,458,724,2019-06-21,4
5358,58,841,2019-05-25,5
5359,162,917,2019-11-11,4
5360,595,730,2019-02-23,3
5361,786,423,2019-02-17,1
5362,247,719,2019-09-25,3
5363,483,218,2019-03-29,5
5364,638,782,2019-02-10,5
5365,963,361,2019-07-10,6
5366,308,156,2019-03-15,1
5367,549,884,2019-03-29,2
5368,726,120,2019-09-08,7
5369,250,291,2019-10-29,1
5370,499,88,2019-04-25,6
5371,956,18,2019-06-07,1
5372,823,932,2019-05-10,2
5373,465,599,2019-03-26,3
5374,21,294,2019-11-01,4
5375,984,660,2019-12-12,5
5376,956,192,2019-11-05,2
5377,22,808,2019-09-09,8
5378,910,104,2019-05-15,8
5379,387,51,2019-08-01,7
5380,762,623,2019-06-25,3
5381,295,927,2019-04-25,6
5382,449,916,2019-02-14,3
5383,1033,612,2019-03-23,4
5384,689,953,2019-01-01,8
5385,477,988,2019-07-10,7
5386,413,238,2019-08-11,7
5387,1004,669,2019-05-01,1
5388,537,175,2019-12-16,3
5389,1034,620,2019-05-14,4
5390,603,858,2019-09-08,8
5391,501,516,2019-08-14,6
5392,832,494,2019-09-13,1
5393,360,626,2019-05-17,9
5394,843,202,2019-11-23,7
5395,709,409,2019-03-27,5
5396,193,629,2019-10-30,2
5397,31,425,2019-04-05,3
5398,714,436,2019-03-18,1
5399,791,542,2019-09-23,4
5400,418,558,2019-07-10,3
5401,795,735,2019-10-30,3
5402,535,69,2019-09-17,6
5403,999,927,2019-07-24,7
5404,79,332,2019-06-01,7
5405,1015,167,2019-06-26,6
5406,402,725,2019-06-19,6
5407,483,599,2019-07-14,6
5408,548,48,2019-03-24,5
5409,1014,35,2019-05-03,1
5410,10,809,2019-08-09,3
5411,1009,480,2019-08-31,3
5412,1024,841,2019-12-27,8
5413,246,83,2019-09-21,1
5414,1038,654,2019-08-14,2
5415,18,336,2019-09-05,3
5416,712,612,2019-01-11,8
5417,998,938,2019-10-10,7
5418,310,591,2019-08-20,8
5419,88,598,2019-10-04,6
5420,725,431,2019-02-15,6
5421,868,704,2019-02-20,6
5422,456,958,2019-01-09,1
5423,949,712,2019-08-22,2
5424,754,353,2019-03-17,7
5425,198,993,2019-02-09,5
5426,239,142,2019-04-23,6
5427,730,497,2019-03-22,7
5428,801,755,2019-02-28,3
5429,952,851,2019-07-11,6
5430,315,831,2019-08-24,8
5431,460,492,2019-01-13,5
5432,278,40,2019-12-10,2
5433,903,956,2019-04-18,9
5434,406,141,2019-04-08,9
5435,298,750,2019-12-09,8
5436,246,433,2019-08-06,9
5437,866,704,2019-03-09,4
5438,688,743,2019-03-18,2
5439,275,564,2019-02-28,2
5440,278,36,2019-11-03,2
5441,926,801,2019-07-21,3
5442,76,617,2019-06-02,2
5443,49,111,2019-11-10,8
5444,316,778,2019-01-05,8
5445,407,615,2019-11-24,8
5446,1025,213,2019-12-21,2
5447,114,88,2019-01-21,3
5448,376,786,2019-12-30,7
5449,587,255,2019-11-01,9
5450,620,855,2019-10-11,3
5451,72,988,2019-01-13,2
5452,644,985,2019-11-19,1
5453,678,315,2019-03-24,7
5454,298,97,2019-04-05,3
5455,425,461,2019-09-03,7
5456,886,897,2019-08-18,2
5457,17,578,2019-03-11,7
5458,629,971,2019-06-07,7
5459,865,777,2019-05-13,3
5460,548,144,2019-05-25,6
5461,771,81,2019-12-12,7
5462,897,362,2019-09-29,3
5463,1032,196,2019-03-16,3
5464,794,27,2019-06-23,8
5465,716,531,2019-01-15,5
5466,40,362,2019-01-20,8
5467,905,542,2019-03-21,1
5468,715,642,2019-03-27,1
5469,142,598,2019-10-14,9
5470,756,472,2019-05-06,3
5471,558,571,2019-01-10,3
5472,724,49,2019-06-08,4
5473,818,762,2019-11-21,8
5474,405,574,2019-10-24,4
5475,761,702,2019-11-10,5
5476,730,308,2019-09-02,1
5477,168,571,2019-02-13,3
5478,1,94,2019-09-29,1
5479,852,444,2019-10-12,1
5480,378,633,2019-04-09,5
5481,331,14,2019-04-09,5
5482,192,361,2019-11-08,8
5483,343,76,2019-01-01,3
5484,981,595,2019-09-15,4
5485,721,498,2019-01-02,7
5486,336,184,2019-11-25,1
5487,377,373,2019-02-18,4
5488,663,592,2019-04-19,3
5489,43,107,2019-12-09,5
5490,556,210,2019-04-21,3
5491,834,577,2019-11-19,2
5492,68,449,2019-09-17,8
5493,761,37,2019-01-27,2
5494,499,147,2019-02-10,9
